item,itemLabel,startDate,endDate,sourceDate,psid
Q1300892,Jozef Migaš,1998-10-29,2002-10-15,,Q1300892-8448f343-41a0-b718-8c8d-cf318b9c1bd5
Q700735,Pavol Hrušovský,2002-10-15,2006-02-07,,Q700735-14c77839-4e49-e220-4b02-69f333555753
Q283359,Béla Bugár,2006-02-07,2006-07-04,2022-06-26,Q283359-D86DC216-2488-46DC-A6CB-9C2C7D2BE2EE
Q1374505,Pavol Paška,2006-06-17,2010-06-11,,Q1374505-082f17ab-4963-7e60-fa5c-5cfd40ad164f
Q586798,Richard Sulík,2010-07-08,2011-10-13,,Q586798-4508B083-3A6D-46EC-9A9F-2D4E63398D90
Q700735,Pavol Hrušovský,2011-10-13,2012-04-04,,Q700735-83d11b50-42f0-7a2c-e956-4fec3bede5a9
Q1374505,Pavol Paška,2012-04-04,2014-11-24,,Q1374505-8d0c27ad-4b72-cc93-8d83-a047ab047ffa
Q17330556,Peter Pellegrini,2014-11-25,2016-03-23,,Q17330556-90a0ddd9-4334-deab-7ab6-012fba539238
Q13397958,Andrej Danko,2016-03-23,2020-03-20,,Q13397958-B564A349-7E33-414A-B400-D9948E2FD9C4
Q23022210,Boris Kollár,2020-03-20,,,Q23022210-19B6B81B-B00E-4782-8858-3C9F5E4DE634
